model_id,origin_week_ref,target_week_ref,horizon_steps,tau_years,yield_col,yield_pred,yield_obs,error,abs_error
dl,2021-04-02,2021-10-01,26,1.0,bbg_bz_bond_1y,5.689735654312657,8.894,-3.204264345687343,3.204264345687343
dl,2021-04-02,2021-10-01,26,3.0,bbg_bz_bond_3y,7.853204413268109,10.1904,-2.337195586731891,2.337195586731891
dl,2021-04-02,2021-10-01,26,5.0,bbg_bz_bond_5y,8.973955222878052,10.6254,-1.6514447771219487,1.6514447771219487
dl,2021-04-02,2021-10-01,26,10.0,bbg_bz_bond_10y,9.778440484886906,11.3353,-1.5568595151130946,1.5568595151130946
dl,2021-04-02,2022-04-01,52,1.0,bbg_bz_bond_1y,5.874530715240322,12.5875,-6.712969284759678,6.712969284759678
dl,2021-04-02,2022-04-01,52,3.0,bbg_bz_bond_3y,7.831787044140973,11.2167,-3.3849129558590265,3.3849129558590265
dl,2021-04-02,2022-04-01,52,5.0,bbg_bz_bond_5y,8.869740412538835,11.0905,-2.220759587461165,2.220759587461165
dl,2021-04-02,2022-04-01,52,10.0,bbg_bz_bond_10y,9.681800621853029,11.4445,-1.762699378146971,1.762699378146971
dl,2021-04-09,2021-05-07,4,1.0,bbg_bz_bond_1y,5.566785767243853,5.6921,-0.12531423275614717,0.12531423275614717
dl,2021-04-09,2021-05-07,4,3.0,bbg_bz_bond_3y,8.064762699776466,8.0569,0.007862699776465476,0.007862699776465476
dl,2021-04-09,2021-05-07,4,5.0,bbg_bz_bond_5y,9.295143241536989,8.8071,0.48804324153698886,0.48804324153698886
dl,2021-04-09,2021-05-07,4,10.0,bbg_bz_bond_10y,10.000796837125778,9.7055,0.29529683712577715,0.29529683712577715
dl,2021-04-09,2021-07-09,13,1.0,bbg_bz_bond_1y,5.703174675269183,6.9209,-1.2177253247308162,1.2177253247308162
dl,2021-04-09,2021-07-09,13,3.0,bbg_bz_bond_3y,8.024582297286956,8.3384,-0.31381770271304354,0.31381770271304354
dl,2021-04-09,2021-07-09,13,5.0,bbg_bz_bond_5y,9.204647871478251,8.8125,0.3921478714782509,0.3921478714782509
dl,2021-04-09,2021-07-09,13,10.0,bbg_bz_bond_10y,9.988954099903694,9.6164,0.37255409990369337,0.37255409990369337
dl,2021-04-09,2021-10-08,26,1.0,bbg_bz_bond_1y,5.846548107950635,8.8527,-3.006151892049365,3.006151892049365
dl,2021-04-09,2021-10-08,26,3.0,bbg_bz_bond_3y,7.975194041745172,10.0281,-2.0529059582548284,2.0529059582548284
dl,2021-04-09,2021-10-08,26,5.0,bbg_bz_bond_5y,9.086023740351038,10.5005,-1.4144762596489624,1.4144762596489624
dl,2021-04-09,2021-10-08,26,10.0,bbg_bz_bond_10y,9.906027660223462,11.2289,-1.3228723397765378,1.3228723397765378
dl,2021-04-09,2022-04-08,52,1.0,bbg_bz_bond_1y,6.038389700013842,13.0207,-6.982310299986158,6.982310299986158
dl,2021-04-09,2022-04-08,52,3.0,bbg_bz_bond_3y,7.952624206349021,11.8976,-3.94497579365098,3.94497579365098
dl,2021-04-09,2022-04-08,52,5.0,bbg_bz_bond_5y,8.9705718118929,11.695,-2.724428188107101,2.724428188107101
dl,2021-04-09,2022-04-08,52,10.0,bbg_bz_bond_10y,9.774632931530126,11.88,-2.1053670684698744,2.1053670684698744
dl,2021-04-16,2021-05-14,4,1.0,bbg_bz_bond_1y,5.411191588628501,5.8755,-0.4643084113714986,0.4643084113714986
dl,2021-04-16,2021-05-14,4,3.0,bbg_bz_bond_3y,7.740634371165725,8.2369,-0.4962656288342755,0.4962656288342755
dl,2021-04-16,2021-05-14,4,5.0,bbg_bz_bond_5y,8.918858976078521,9.005,-0.08614102392147949,0.08614102392147949
dl,2021-04-16,2021-05-14,4,10.0,bbg_bz_bond_10y,9.685101447420545,9.8049,-0.11979855257945538,0.11979855257945538
dl,2021-04-16,2021-07-16,13,1.0,bbg_bz_bond_1y,5.509007682796722,6.9167,-1.4076923172032778,1.4076923172032778
dl,2021-04-16,2021-07-16,13,3.0,bbg_bz_bond_3y,7.721329449116407,8.2496,-0.5282705508835921,0.5282705508835921
dl,2021-04-16,2021-07-16,13,5.0,bbg_bz_bond_5y,8.867674338650565,8.6894,0.1782743386505654,0.1782743386505654
dl,2021-04-16,2021-07-16,13,10.0,bbg_bz_bond_10y,9.69133039428202,9.5426,0.14873039428201906,0.14873039428201906
dl,2021-04-16,2021-10-15,26,1.0,bbg_bz_bond_1y,5.615669050422038,9.1358,-3.520130949577962,3.520130949577962
