lag,row_state,col_state,coef
2,beta1_level,beta3_curvature,0.012665479425965475
2,beta1_level,pc1_inflacao,-0.007049637992886417
2,beta1_level,pc1_atividade,0.003501831444952228
2,beta1_level,pc1_fiscal,0.04168032848130373
2,beta1_level,pc1_risco,-0.10904422108791878
2,beta1_level,pc1_incerteza,0.0030087086311063284
2,beta1_level,pc1_financeiro,0.014720810091409763
2,beta1_level,bbg_selic,0.19314680895322495
2,beta2_slope,beta1_level,0.11360459065289363
2,beta2_slope,beta2_slope,0.10628385637828651
2,beta2_slope,beta3_curvature,-0.0043383175577731015
2,beta2_slope,pc1_inflacao,0.01677045916667524
2,beta2_slope,pc1_atividade,-0.007754260952506222
2,beta2_slope,pc1_fiscal,-0.039145310796585016
2,beta2_slope,pc1_risco,0.10624075328872995
2,beta2_slope,pc1_incerteza,-0.020721393989812438
2,beta2_slope,pc1_financeiro,0.001505629257607886
2,beta2_slope,bbg_selic,-0.23221565347619047
2,beta3_curvature,beta1_level,-0.6731759255762152
2,beta3_curvature,beta2_slope,-0.7364297206204992
2,beta3_curvature,beta3_curvature,0.08247008949323786
2,beta3_curvature,pc1_inflacao,0.022395399877985018
2,beta3_curvature,pc1_atividade,0.013922108670908167
2,beta3_curvature,pc1_fiscal,-0.0855831225763021
2,beta3_curvature,pc1_risco,0.06253366789015385
2,beta3_curvature,pc1_incerteza,0.03604334673781394
2,beta3_curvature,pc1_financeiro,0.008240211084179844
2,beta3_curvature,bbg_selic,-0.4203210330028111
2,pc1_inflacao,beta1_level,-1.889284930549654
2,pc1_inflacao,beta2_slope,-1.166928781780716
2,pc1_inflacao,beta3_curvature,-0.23658211986195912
2,pc1_inflacao,pc1_inflacao,0.21738696774347926
2,pc1_inflacao,pc1_atividade,0.0926649144347647
2,pc1_inflacao,pc1_fiscal,-0.021650332119994068
2,pc1_inflacao,pc1_risco,0.13726423103700022
2,pc1_inflacao,pc1_incerteza,0.1285093896735477
2,pc1_inflacao,pc1_financeiro,-0.10382162967484874
2,pc1_inflacao,bbg_selic,0.19642188260783938
2,pc1_atividade,beta1_level,0.7686260387527476
2,pc1_atividade,beta2_slope,0.3708284161704394
2,pc1_atividade,beta3_curvature,0.1862062634891313
2,pc1_atividade,pc1_inflacao,-0.08202068325553374
2,pc1_atividade,pc1_atividade,-0.033963657405785906
2,pc1_atividade,pc1_fiscal,0.00814905646166487
2,pc1_atividade,pc1_risco,-0.352590013069639
2,pc1_atividade,pc1_incerteza,0.030895500240671663
2,pc1_atividade,pc1_financeiro,0.06034459019658825
2,pc1_atividade,bbg_selic,0.2673413723667303
2,pc1_fiscal,beta1_level,0.03390011770624921
2,pc1_fiscal,beta2_slope,0.11594551153894658
2,pc1_fiscal,beta3_curvature,0.05287826901612827
2,pc1_fiscal,pc1_inflacao,-0.17509443642492128
2,pc1_fiscal,pc1_atividade,-0.05505800195746052
2,pc1_fiscal,pc1_fiscal,-0.004258710621924362
2,pc1_fiscal,pc1_risco,-0.23957283555112555
2,pc1_fiscal,pc1_incerteza,0.14656531806978113
2,pc1_fiscal,pc1_financeiro,0.202974282161297
2,pc1_fiscal,bbg_selic,0.033279377750681925
2,pc1_risco,beta1_level,-0.08838145767245452
2,pc1_risco,beta2_slope,-0.044770188632360056
2,pc1_risco,beta3_curvature,-0.02308534559277279
2,pc1_risco,pc1_inflacao,0.018391396779841584
2,pc1_risco,pc1_atividade,0.0085521044316728
2,pc1_risco,pc1_fiscal,-0.005398420336565722
2,pc1_risco,pc1_risco,0.1151542104068619
2,pc1_risco,pc1_incerteza,-0.028380897462781794
2,pc1_risco,pc1_financeiro,-0.0146961178617599
2,pc1_risco,bbg_selic,-0.24690690422398107
2,pc1_incerteza,beta1_level,0.1584362125091163
2,pc1_incerteza,beta2_slope,0.0642426318330418
2,pc1_incerteza,beta3_curvature,0.042581401052941316
2,pc1_incerteza,pc1_inflacao,0.024232786037552724
2,pc1_incerteza,pc1_atividade,0.025246629089939326
2,pc1_incerteza,pc1_fiscal,-0.0164270283598676
2,pc1_incerteza,pc1_risco,-0.06271145082247345
2,pc1_incerteza,pc1_incerteza,-0.1400070365212593
2,pc1_incerteza,pc1_financeiro,0.03157859953911952
2,pc1_incerteza,bbg_selic,-0.06701662191393529
2,pc1_financeiro,beta1_level,0.09562474022112334
2,pc1_financeiro,beta2_slope,0.11586946768528478
2,pc1_financeiro,beta3_curvature,0.004473854598398229
2,pc1_financeiro,pc1_inflacao,0.01680929873570675
2,pc1_financeiro,pc1_atividade,-0.0014962493399207563
2,pc1_financeiro,pc1_fiscal,0.01646613265124371
2,pc1_financeiro,pc1_risco,0.01941658262761292
2,pc1_financeiro,pc1_incerteza,-0.029946080122928192
2,pc1_financeiro,pc1_financeiro,0.2976739073395097
2,pc1_financeiro,bbg_selic,-0.06552597771008713
2,bbg_selic,beta1_level,0.05552165800411341
2,bbg_selic,beta2_slope,0.053522318597283645
2,bbg_selic,beta3_curvature,-0.0022425283479741175
2,bbg_selic,pc1_inflacao,0.0004179019858862767
2,bbg_selic,pc1_atividade,-5.899937757374441e-05
2,bbg_selic,pc1_fiscal,0.0032940862593510995
2,bbg_selic,pc1_risco,0.02039698280534761
2,bbg_selic,pc1_incerteza,0.013578729495605199
2,bbg_selic,pc1_financeiro,-0.006960782813393361
2,bbg_selic,bbg_selic,0.10631311189472838
