week_ref,fit_mae,fit_rmse,fit_max_abs_err,rank_X,n_maturities_used,y_obs_1y,y_fit_1y,resid_1y,y_obs_3y,y_fit_3y,resid_3y,y_obs_5y,y_fit_5y,resid_5y,y_obs_10y,y_fit_10y,resid_10y
2010-05-07,0.11119099894324425,0.12932423108456173,0.18501481837750156,3,4,11.7189,11.772883650784362,-0.05398365078436207,13.0791,12.894085181622499,0.18501481837750156,13.1459,13.314298347102124,-0.16839834710212465,13.2054,13.16803282049101,0.03736717950898871
2010-05-14,0.11055794933437779,0.12858794258384632,0.1839614637038185,3,4,11.7673,11.82097630280351,-0.05367630280350966,12.8495,12.665538536296182,0.1839614637038185,12.7753,12.942739595865246,-0.16743959586524682,12.7318,12.694645565035064,0.0371544349649362
2010-05-21,0.06848657424722138,0.07965549044719485,0.11395734561315152,3,4,11.5782,11.61145049098144,-0.033250490981439285,12.5475,12.433542654386848,0.11395734561315152,12.6476,12.751322657513006,-0.10372265751300525,12.701,12.677984197118711,0.02301580288128946
2010-05-28,0.06092348657572355,0.07085900056008862,0.1013728441227979,3,4,11.666,11.695578583294754,-0.029578583294753713,12.5096,12.408227155877203,0.1013728441227979,12.5913,12.683568389856696,-0.09226838985669517,12.64,12.619525870971353,0.020474129028647425
2010-06-04,0.04127947000573018,0.048011401721413015,0.06868643791686324,3,4,11.5175,11.537541338908115,-0.02004133890811488,12.2447,12.176013562083137,0.06868643791686324,12.3845,12.447017601103354,-0.06251760110335525,12.4888,12.474927497905412,0.013872502094587347
2010-06-11,0.05306652842098636,0.06172071525208705,0.08829936065908228,3,4,11.7927,11.81846400037632,-0.025764000376319984,12.5214,12.433100639340918,0.08829936065908228,12.5899,12.670269056465655,-0.08036905646565451,12.6318,12.613966303817111,0.01783369618288866
2010-06-18,0.038167709029097274,0.044392169054679825,0.06350866365997554,3,4,11.9668,11.98533056717764,-0.018530567177640123,12.3944,12.330891336340024,0.06350866365997554,12.394,12.451804850880563,-0.05780485088056331,12.3894,12.37657324560179,0.012826754398210127
2010-06-25,0.035333071792448045,0.04109525397596506,0.05879200585054001,3,4,11.8911,11.908254340071686,-0.017154340071686036,12.3269,12.26810799414946,0.05879200585054001,12.3474,12.400911803513216,-0.053511803513215384,12.3586,12.346725862265648,0.011874137734350754
2010-07-02,0.02779329795658958,0.032325879987595056,0.046246297114167945,3,4,11.8036,11.817093751340428,-0.013493751340428517,12.1791,12.132853702885832,0.046246297114167945,12.2126,12.254692844572748,-0.04209284457274798,12.2351,12.225759701200985,0.00934029879901388
2010-07-09,0.0327218794016666,0.038058223538600715,0.054447146189954054,3,4,11.7939,11.809786596284015,-0.01588659628401423,12.2341,12.179652853810046,0.054447146189954054,12.2698,12.319357162519319,-0.049557162519318965,12.2859,12.27490338738662,0.010996612613379142
2010-07-16,0.035815284648903045,0.041656106989904275,0.05959437766934528,3,4,11.5073,11.524688456238401,-0.01738845623840035,12.1112,12.051605622330655,0.05959437766934528,12.2132,12.267442113059403,-0.054242113059402186,12.2751,12.263063808371536,0.012036191628464366
2010-07-23,0.059839692860657046,0.06959845977722454,0.09956947964853669,3,4,11.469,11.498052397344521,-0.029052397344521808,12.1614,12.061830520351464,0.09956947964853669,12.1618,12.252426988376794,-0.09062698837679406,12.1264,12.106290093927225,0.02010990607277563
2010-07-30,0.06876925641648146,0.07998427294333553,0.11442771093680015,3,4,11.2278,11.261187734244407,-0.033387734244406886,12.0381,11.9236722890632,0.11442771093680015,12.0386,12.14275077858855,-0.10415077858854893,11.977,11.95388919810383,0.023110801896169875
2010-08-06,0.0681134201153486,0.07922148165476456,0.11333644064250592,3,4,11.3515,11.384569323238226,-0.033069323238226644,12.0835,11.970163559357495,0.11333644064250592,12.0523,12.155457516992467,-0.10315751699246611,11.9821,11.959209600411805,0.02289039958819572
2010-08-13,0.05225718311460481,0.060779380428004987,0.08695266104951038,3,4,11.2994,11.32477106016714,-0.025371060167140413,11.8767,11.78974733895049,0.08695266104951038,11.8627,11.941843306062069,-0.07914330606206832,11.821,11.8034382948203,0.017561705179700127
2010-08-20,0.03903457204281535,0.04540040167935489,0.06495106911155091,3,4,11.102,11.120951432451397,-0.018951432451396855,11.518,11.45304893088845,0.06495106911155091,11.5,11.559117711634231,-0.059117711634231185,11.4644,11.451281925025917,0.013118074974082461
2010-08-27,0.046375717622650914,0.053938754751231915,0.07716627294139577,3,4,11.2738,11.29631558641265,-0.02251558641265028,11.6604,11.583233727058603,0.07716627294139577,11.5854,11.655635848832656,-0.07023584883265599,11.5106,11.495014837696099,0.015585162303901612
2010-09-03,0.056546955744881,0.06576873705049026,0.09409057249571617,3,4,11.2332,11.260653761013586,-0.027453761013585876,11.7576,11.663509427504284,0.09409057249571617,11.6913,11.776940150476166,-0.08564015047616635,11.6117,11.592696661005945,0.019003338994055596
2010-09-10,0.06107985809297922,0.07104087343131624,0.10163303647774491,3,4,11.1684,11.198054502258168,-0.029654502258168236,11.7868,11.685166963522255,0.10163303647774491,11.7379,11.830405213927797,-0.09250521392779731,11.6565,11.635973320291793,0.02052667970820643
2010-09-17,0.07078975288546197,0.08233427568405469,0.11778968979114168,3,4,11.275,11.309368692926581,-0.034368692926580735,11.9622,11.844410310208858,0.11778968979114168,11.8909,11.998110812844343,-0.1072108128443432,11.7879,11.764110184020218,0.023789815979782247
2010-09-24,0.07205236576109231,0.08380279778431679,0.11989059808484903,3,4,11.3846,11.419581696256005,-0.03498169625600411,11.8857,11.765809401915151,0.11989059808484903,11.7104,11.819523035266187,-0.10912303526618672,11.5319,11.507685866562671,0.024214133437329366
2010-10-01,0.06162221575538496,0.07167167977652589,0.10253548546516633,3,4,11.3316,11.361517818955782,-0.029917818955782494,11.965,11.862464514534834,0.10253548546516633,11.9294,12.022726612554978,-0.09332661255497854,11.8817,11.860991053954388,0.020708946045612464
2010-10-08,0.0672770235144724,0.07824868396144417,0.1119447293828415,3,4,11.3369,11.369563249523194,-0.03266324952319444,11.9368,11.824855270617158,0.1119447293828415,11.8486,11.950490797505747,-0.1018907975057477,11.7559,11.733290682353894,0.022609317646105964
2010-10-15,0.05410400731252496,0.06292738810501539,0.09002566018434344,3,4,11.188,11.21426770030445,-0.026267700304449804,11.6159,11.525874339815656,0.09002566018434344,11.5151,11.597040314320596,-0.08194031432059568,11.4146,11.39641764555929,0.018182354440710924
2010-10-22,0.05560664284148187,0.06467507619334542,0.0925259510542844,3,4,11.3347,11.361697235540415,-0.026997235540415332,12.0677,11.975174048945716,0.0925259510542844,12.123,12.207216050142542,-0.08421605014254219,12.1533,12.134612665371314,0.018687334628685548
2010-10-29,0.04744550250170265,0.05518300211139699,0.0789463275949398,3,4,11.3509,11.37393497101998,-0.023034971019979977,11.8718,11.79285367240506,0.0789463275949398,11.8645,11.936356033983422,-0.07185603398342266,11.8503,11.834355322591533,0.015944677408468166
2010-11-05,0.051928556619929456,0.060397160921554574,0.08640584726238565,3,4,11.4788,11.504011510760302,-0.025211510760302147,12.0191,11.932694152737614,0.08640584726238565,11.9957,12.074345602479557,-0.07864560247955765,11.9692,11.951748734022528,0.017451265977472374
2010-11-12,0.043497160229086784,0.050590756935819506,0.07237653475736039,3,4,11.5633,11.584418035904301,-0.02111803590430128,12.0818,12.009423465242639,0.07237653475736039,12.0982,12.164076284553875,-0.06587628455387495,12.107,12.092382214299189,0.014617785700810515
2010-11-19,0.05141062587444445,0.05979476507970131,0.08554404312608987,3,4,11.7142,11.739160053423284,-0.024960053423283668,12.3525,12.26695595687391,0.08554404312608987,12.385,12.462861198325607,-0.077861198325607,12.4046,12.387322791377203,0.017277208622797247
2010-11-26,0.025984551817668677,0.030222160209319032,0.04323665747099348,3,4,12.0734,12.086015598244865,-0.012615598244865467,12.3281,12.284863342529006,0.04323665747099348,12.3093,12.348653505390473,-0.039353505390472776,12.2938,12.285067553835656,0.008732446164342988
2010-12-03,0.03493534353436489,0.0406326634637301,0.05813021108179228,3,4,12.138,12.154961241497197,-0.016961241497197577,12.3762,12.318069788918208,0.05813021108179228,12.2957,12.348609445571535,-0.052909445571534874,12.2318,12.220059524013065,0.01174047598693484
2010-12-10,0.04513474209571333,0.05249539865819192,0.07510136783298904,3,4,12.0212,12.043113088097902,-0.021913088097901934,12.3859,12.31079863216701,0.07510136783298904,12.3098,12.378156396093521,-0.06835639609352206,12.2428,12.22763188364156,0.015168116358440287
2010-12-17,0.044868482858068326,0.052185717375489514,0.07465832923307758,3,4,11.9477,11.969483818230382,-0.021783818230382224,12.4421,12.367441670766922,0.07465832923307758,12.4362,12.504153147485754,-0.06795314748575443,12.4237,12.408621363516941,0.015078636483059071
2010-12-24,0.033001486876560904,0.0383834299135762,0.054912395415845694,3,4,12.2332,12.249222346771237,-0.01602234677123704,12.4105,12.355587604584155,0.054912395415845694,12.3082,12.358180626981886,-0.049980626981886545,12.2247,12.213609421662726,0.011090578337274337
2010-12-31,0.028674595315222096,0.03335090093663923,0.047712720406464015,3,4,12.1415,12.155421624543276,-0.013921624543275612,12.2669,12.219187279593536,0.047712720406464015,12.163,12.206427566087164,-0.04342756608716414,12.0792,12.069563529776016,0.009636470223984617
2011-01-07,0.03433613551248582,0.03993573549810583,0.05713316667719148,3,4,12.3005,12.317170323734898,-0.016670323734897963,12.4509,12.39376683332281,0.05713316667719148,12.3256,12.377601947290074,-0.05200194729007457,12.2218,12.21026089565222,0.011539104347779272
2011-01-14,0.03713734747012465,0.043193774241974354,0.061794206927798356,3,4,12.4971,12.515130322741392,-0.01803032274139227,12.6936,12.631805793072202,0.061794206927798356,12.5754,12.631644372198854,-0.056244372198854364,12.475,12.462519511987546,0.012480488012453606
2011-01-21,0.041071062083646304,0.04776900625297054,0.06833966026203164,3,4,12.4982,12.518140156073226,-0.019940156073225523,12.7531,12.684760339737968,0.06833966026203164,12.6397,12.701901968094061,-0.062201968094061755,12.5351,12.521297536094734,0.013802463905266293
2011-01-28,0.05063661481624182,0.058894526877829624,0.08425613747980165,3,4,12.5556,12.580184268125313,-0.024584268125313002,12.9626,12.878343862520198,0.08425613747980165,12.8672,12.94388896150717,-0.07668896150716975,12.76,12.742982907847317,0.017017092152682878
2011-02-04,0.047599897812079295,0.055362576492302536,0.07920323166612242,3,4,12.6023,12.625409930527473,-0.023109930527473566,13.0673,12.988096768333877,0.07920323166612242,13.023,13.095089865096687,-0.07208986509668769,12.9623,12.946303436041967,0.015996563958033505
2011-02-11,0.047196719712244484,0.0548936473681216,0.07853236870398206,3,4,12.5075,12.53041418603419,-0.022914186034189044,12.9501,12.871567631296019,0.07853236870398206,12.8877,12.959179253390296,-0.07147925339029548,12.7894,12.77353892927949,0.01586107072051135
2011-02-18,0.04192094288061465,0.048757487169825656,0.0697538083746263,3,4,12.5474,12.567752776416494,-0.020352776416494578,12.7532,12.683446191625373,0.0697538083746263,12.5991,12.662589109344738,-0.06348910934473828,12.4364,12.422311922613401,0.014088077386599451
2011-02-25,0.032665224760781264,0.0379923295549195,0.054352876436169595,3,4,12.7742,12.790059090241458,-0.015859090241457707,12.7717,12.71734712356383,0.054352876436169595,12.5647,12.614171359280103,-0.049471359280103044,12.3684,12.357422426914605,0.01097757308539471
2011-03-04,0.03692000667769957,0.042940989114304065,0.06143256553938592,3,4,12.7358,12.753724802964156,-0.017924802964156328,12.8996,12.838167434460614,0.06143256553938592,12.7523,12.808215210391246,-0.05591521039124636,12.5936,12.58119255218399,0.012407447816009665
2011-03-11,0.043627443609364214,0.050742287168821044,0.07259331809566483,3,4,12.5277,12.548881288978471,-0.021181288978471713,12.8307,12.758106681904335,0.07259331809566483,12.6988,12.76487359824025,-0.06607359824024961,12.501,12.486338430876929,0.014661569123070706
2011-03-18,0.049948039216257456,0.05809365710547433,0.08311039105445062,3,4,12.5483,12.57254996206564,-0.024249962065640673,12.9573,12.87418960894555,0.08311039105445062,12.8583,12.933946116366876,-0.07564611636687602,12.7245,12.707714312621938,0.01678568737806252
2011-03-25,0.05571514304816949,0.06480127081283722,0.09270648856384334,3,4,12.4794,12.506449912801374,-0.02704991280137392,12.9776,12.884893511436157,0.09270648856384334,12.8798,12.964180373294958,-0.08438037329495884,12.7142,12.695476202467498,0.018723797532501862
2011-04-01,0.04810709531589996,0.05595248869574611,0.08004717636437597,3,4,12.3723,12.395656176835034,-0.023356176835035214,12.9491,12.869052823635624,0.08004717636437597,12.9274,13.000258013796754,-0.07285801379675405,12.7926,12.776432985732566,0.01616701426743461
2011-04-08,0.04621380085920279,0.05375043230488542,0.07689685364607257,3,4,12.4788,12.50123697521123,-0.022436975211229893,12.9845,12.907603146353928,0.07689685364607257,12.9351,13.005090626507178,-0.06999062650717747,12.7754,12.759869251927668,0.015530748072331235
2011-04-15,0.0369216588150012,0.04294291068518823,0.0614353145917903,3,4,12.4968,12.514725605083068,-0.017925605083068064,12.8361,12.77466468540821,0.0614353145917903,12.767,12.822917712546934,-0.05591771254693434,12.629,12.616591996961787,0.012408003038212101
2011-04-22,0.03918911747911924,0.045580150669000646,0.06520822298282347,3,4,12.4758,12.49482646484559,-0.019026464845589786,12.8952,12.829991777017177,0.06520822298282347,12.8504,12.909751770112647,-0.05935177011264692,12.7184,12.705229988024584,0.013170011975416784
2011-04-29,0.03363128565811735,0.03911593743609946,0.05596034091765567,3,4,12.5715,12.587828116463127,-0.01632811646312682,12.7856,12.729639659082345,0.05596034091765567,12.6869,12.737834454853106,-0.050934454853106104,12.573,12.56169776960142,0.011302230398580804
2011-05-06,0.018091874684415643,0.02104233080624307,0.03010373987695303,3,4,12.5113,12.520083673627179,-0.008783673627178246,12.6646,12.634496260123047,0.03010373987695303,12.6369,12.664300075741648,-0.02740007574164771,12.6096,12.603519990508117,0.006080009491883587
2011-05-13,0.01941101080245433,0.02257659406300393,0.03229869928565954,3,4,12.4785,12.487924119204703,-0.009424119204702208,12.6271,12.594801300714341,0.03229869928565954,12.5721,12.601497902400205,-0.02939790240020379,12.4771,12.470576677680748,0.00652332231925179
2011-05-20,0.021002462299736013,0.024427582390750137,0.03494677433242188,3,4,12.5214,12.53159677492941,-0.010196774929410068,12.6382,12.603253225667578,0.03494677433242188,12.5657,12.59750814967006,-0.03180814967006107,12.4809,12.473841849732949,0.007058150267051033
2011-05-27,0.01750993467515194,0.020365486952417505,0.029135428357637494,3,4,12.5444,12.552901139550361,-0.008501139550361358,12.6056,12.576464571642363,0.029135428357637494,12.527,12.553518729799944,-0.026518729799944296,12.4449,12.439015559007336,0.005884440992664608
